asset_id,card_name,alt_url,year,set,card_number,subject,variety,grading_company,grade,first_seen,last_seen
6691e1cd-0fd6-45dc-9050-da4fa8a99edd,2016 Pokemon XY Generations M Blastoise Ex #18,https://alt.xyz/research/6691e1cd-0fd6-45dc-9050-da4fa8a99edd,2016,Pokemon XY Generations,18,M Blastoise Ex,,PSA,10.0,2026-09-11,2026-09-17
6692c2d3-bac8-4280-920c-8d337fd7c366,2013 Pokemon Black and White Plasma Blast German Dialga Ex #99,https://alt.xyz/research/6692c2d3-bac8-4280-920c-8d337fd7c366,2013,Pokemon Black and White Plasma Blast,99,Dialga Ex,German,PSA,10.0,2026-09-12,2026-09-17
669707ba-eb74-4ab5-a598-35a60c4318d9,2023 Pokemon Scarlet and Violet Paldea Evolved Illustration Rare Sandygast #214,https://alt.xyz/research/669707ba-eb74-4ab5-a598-35a60c4318d9,2023,Pokemon Scarlet and Violet Paldea Evolved,214,Sandygast,Illustration Rare,PSA,10.0,2026-09-11,2026-09-11
6697bb9d-99fa-4398-9cfa-126828d71f2f,2004 Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese Rebecca's Metagross #011,https://alt.xyz/research/6697bb9d-99fa-4398-9cfa-126828d71f2f,2004,Pcg Movie Commemoration Vs Pack: Sky-Splitting Deoxys Japanese,011,Rebecca's Metagross,,PSA,10.0,2026-09-11,2026-09-11
6699924a-4c8f-4348-9110-5b3795d73177,2002 Pokemon Legendary Collection Vulpix #98,https://alt.xyz/research/6699924a-4c8f-4348-9110-5b3795d73177,2002,Pokemon Legendary Collection,98,Vulpix,,PSA,10.0,2026-09-11,2026-09-11
669d3dcd-f053-495f-9e3f-09c25bc11e20,1999 Pokemon Base Set Shadowless Charmander #46,https://alt.xyz/research/669d3dcd-f053-495f-9e3f-09c25bc11e20,1999,Pokemon Base Set,46,Charmander,Shadowless,PSA,10.0,2026-09-11,2026-09-17
669f142b-6613-4372-a435-f2a39d7bc65c,2018 Pokemon Sun and Moon Celestial Storm Liza/Tate #166,https://alt.xyz/research/669f142b-6613-4372-a435-f2a39d7bc65c,2018,Pokemon Sun and Moon Celestial Storm,166,Liza/Tate,,PSA,10.0,2026-09-11,2026-09-11
66a10178-7d5a-4aa3-a8b3-c1f40f95dff9,2020 Pokemon Sword and Shield Rebel Clash Skyla #166,https://alt.xyz/research/66a10178-7d5a-4aa3-a8b3-c1f40f95dff9,2020,Pokemon Sword and Shield Rebel Clash,166,Skyla,,PSA,10.0,2026-09-11,2026-09-11
66a14310-04c1-4629-a336-622fb1034d81,2023 Scarlet & Violet - Sv1en English Reverse Holo Growlithe #30,https://alt.xyz/research/66a14310-04c1-4629-a336-622fb1034d81,2023,Scarlet & Violet - Sv1en,30,Growlithe,English Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66a26092-c3c4-49a6-a4cf-79d13a32193f,2009 Pokemon Heartgold Collection Japanese 1st Edition Staryu #19,https://alt.xyz/research/66a26092-c3c4-49a6-a4cf-79d13a32193f,2009,Pokemon Heartgold Collection Japanese,19,Staryu,1st Edition,PSA,10.0,2026-09-11,2026-09-11
66a54617-48f5-4985-8e6a-4260fca695f5,2011 Dark Rush - Bw4 Japanese 1st Edition Raikou Ex #71,https://alt.xyz/research/66a54617-48f5-4985-8e6a-4260fca695f5,2011,Dark Rush - Bw4,71,Raikou Ex,Japanese 1st Edition,PSA,10.0,2026-09-11,2026-09-17
66a809ec-da57-4b8e-bcf0-0c96264cf2f7,2023 Scarlet & Violet - Sv1en - English Drifloon #089,https://alt.xyz/research/66a809ec-da57-4b8e-bcf0-0c96264cf2f7,2023,Scarlet & Violet - Sv1en - English,089,Drifloon,,PSA,10.0,2026-09-11,2026-09-11
66a8bed7-d804-4918-9232-389e278afc45,2025 Pokemon TCG Mega Evolution Phantasmal Flames Charmander #011,https://alt.xyz/research/66a8bed7-d804-4918-9232-389e278afc45,2025,Pokemon TCG Mega Evolution Phantasmal Flames,011,Charmander,,PSA,10.0,2026-09-11,2026-09-17
66a95fbe-607e-450a-9220-4276e6348bfb,2001 Base Expansion Pack Japanese 1st Edition Gengar #85,https://alt.xyz/research/66a95fbe-607e-450a-9220-4276e6348bfb,2001,Base Expansion Pack,85,Gengar,Japanese 1st Edition,PSA,10.0,2026-09-11,2026-09-17
66aacb42-2c84-4f41-8849-7cee42d21f6c,2011 Pokemon Hail Blizzard 1st Edition Japanese Deerling #5,https://alt.xyz/research/66aacb42-2c84-4f41-8849-7cee42d21f6c,2011,Pokemon Hail Blizzard 1st Edition Japanese,5,Deerling,,PSA,10.0,2026-09-11,2026-09-11
66ac7221-98fc-4e42-9457-8c97d287b6f0,2002 Pokemon Neo Destiny 1st Edition Light Ledian #24,https://alt.xyz/research/66ac7221-98fc-4e42-9457-8c97d287b6f0,2002,Pokemon Neo Destiny,24,Light Ledian,1st Edition,PSA,10.0,2026-09-11,2026-09-11
66b2d9a8-6da0-4dd4-879b-77ba4d919057,2013 Black and White Legendary Treasures Charizard #19,https://alt.xyz/research/66b2d9a8-6da0-4dd4-879b-77ba4d919057,2013,Black and White Legendary Treasures,19,Charizard,,PSA,10.0,2026-09-12,2026-09-17
66b4b4af-a237-4e6b-8233-1f276dbbc058,2008 Pokemon Diamond and Pearl Majestic Dawn Holo Glaceon #5,https://alt.xyz/research/66b4b4af-a237-4e6b-8233-1f276dbbc058,2008,Pokemon Diamond and Pearl Majestic Dawn,5,Glaceon,Holo,PSA,10.0,2026-09-11,2026-09-17
66b67ee7-6bef-4011-bb8a-0484614c4aae,2004 Pokemon Clash of the Blue Sky Japanese 1st Edition Holo Dusclops #41,https://alt.xyz/research/66b67ee7-6bef-4011-bb8a-0484614c4aae,2004,Pokemon Clash of the Blue Sky,41,Dusclops,Japanese 1st Edition Holo,PSA,10.0,2026-09-11,2026-09-11
66b7d58c-b266-4d26-a9c3-222fb08482d3,2023 Pokemon Scarlet and Violet Black Star Promo Growlithe #024,https://alt.xyz/research/66b7d58c-b266-4d26-a9c3-222fb08482d3,2023,Pokemon Scarlet and Violet Black Star Promo,024,Growlithe,,PSA,10.0,2026-09-11,2026-09-11
66bb8256-e07e-40a4-8dc8-966ec6475df2,1997 Pokemon Bandai Carddass Part 3 and 4 Meowth #52,https://alt.xyz/research/66bb8256-e07e-40a4-8dc8-966ec6475df2,1997,Pokemon Bandai Carddass Part 3 and 4,52,Meowth,,PSA,10.0,2026-09-11,2026-09-11
66bc0027-e841-4d2e-a742-7eee1ab35e4a,1999 Pokemon Jungle 1st Edition Pidgeot #24,https://alt.xyz/research/66bc0027-e841-4d2e-a742-7eee1ab35e4a,1999,Pokemon Jungle,24,Pidgeot,1st Edition,PSA,10.0,2026-09-11,2026-09-11
66bfe8d5-ddb1-4777-885d-319851d1f3b7,2022 Pokemon Sword and Shield Lost Origin French Giratina V Ur Alt Art #186,https://alt.xyz/research/66bfe8d5-ddb1-4777-885d-319851d1f3b7,2022,Pokemon Sword and Shield Lost Origin French,186,Giratina V Ur Alt Art,,PSA,10.0,2026-09-11,2026-09-17
66c04320-2122-484c-90b9-fa9fffedd569,2000 Pokemon Gym Challenge Lightning Energy #130,https://alt.xyz/research/66c04320-2122-484c-90b9-fa9fffedd569,2000,Pokemon Gym Challenge,130,Lightning Energy,,PSA,10.0,2026-09-11,2026-09-11
66c2b141-bad1-4293-824d-8bf9b9826c33,2004 Pokemon Ex Team Rocket Returns Reverse Holo Rocket's Poke Ball #89,https://alt.xyz/research/66c2b141-bad1-4293-824d-8bf9b9826c33,2004,Pokemon Ex Team Rocket Returns,89,Rocket's Poke Ball,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66c37d85-1400-476e-870f-4569d0d0271a,2002 Pokemon Neo Destiny 1st Edition Thought Wave #96,https://alt.xyz/research/66c37d85-1400-476e-870f-4569d0d0271a,2002,Pokemon Neo Destiny,96,Thought Wave,1st Edition,PSA,10.0,2026-09-11,2026-09-11
66c5ef64-a6b9-4fd9-a82a-ead29676c13d,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Cantonese Erika's Invitation #196,https://alt.xyz/research/66c5ef64-a6b9-4fd9-a82a-ead29676c13d,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Cantonese,196,Erika's Invitation,,PSA,10.0,2026-09-11,2026-09-11
66c76e1d-f19c-4038-a65f-0fdd835dcd4f,2025 Pokemon Scarlet and Violet Black Bolt Kyurem Ex #028,https://alt.xyz/research/66c76e1d-f19c-4038-a65f-0fdd835dcd4f,2025,Pokemon Scarlet and Violet Black Bolt,028,Kyurem Ex,,PSA,10.0,2026-09-11,2026-09-17
66cb6330-28e1-4760-8334-105f4878df48,2012 Pokemon Bw Expansion Pack Dragon Selection 1st Edition Japanese Bagon #006,https://alt.xyz/research/66cb6330-28e1-4760-8334-105f4878df48,2012,Pokemon Bw Expansion Pack Dragon Selection 1st Edition Japanese,006,Bagon,,PSA,10.0,2026-09-11,2026-09-11
66cce5ec-539a-40ea-80f5-4dd1a44d9815,2010 Pokemon White Collection 1st Edition Japanese Pikachu Ur #56,https://alt.xyz/research/66cce5ec-539a-40ea-80f5-4dd1a44d9815,2010,Pokemon White Collection 1st Edition Japanese,56,Pikachu Ur,,PSA,10.0,2026-09-12,2026-09-17
66cf6f23-7b0b-4ae3-9210-17a0edc2eb21,2004 Pokemon Ex Team Rocket Returns Reverse Holo Piloswine #13,https://alt.xyz/research/66cf6f23-7b0b-4ae3-9210-17a0edc2eb21,2004,Pokemon Ex Team Rocket Returns,13,Piloswine,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66d022a6-9d8c-49e1-8079-8ba187fd4959,2001 Topps Pokemon Johto League Champions Die-Cut Embossed Clefairy #D8,https://alt.xyz/research/66d022a6-9d8c-49e1-8079-8ba187fd4959,2001,Topps,D8,Clefairy,Pokemon Johto League Champions Die-Cut Embossed,PSA,10.0,2026-09-11,2026-09-11
66d05984-969c-42e2-ad5b-7b349518a523,2022 Pokemon Sword and Shield Brilliant Stars German Arceus V #166,https://alt.xyz/research/66d05984-969c-42e2-ad5b-7b349518a523,2022,Pokemon Sword and Shield Brilliant Stars German,166,Arceus V,,PSA,10.0,2026-09-11,2026-09-11
66d0d44b-4ae1-4d9e-9088-bde995fe621e,2006 Pokemon Ex Dragon Frontiers Japanese 1st Edition Holo Latios Ex #23,https://alt.xyz/research/66d0d44b-4ae1-4d9e-9088-bde995fe621e,2006,Pokemon Ex Dragon Frontiers,23,Latios Ex,Japanese 1st Edition Holo,PSA,10.0,2026-09-11,2026-09-17
66d159a5-fc36-44e5-96b0-0759e4a01255,2020 Pokemon Sword and Shield Rebel Clash Reverse Holo Electrode #57,https://alt.xyz/research/66d159a5-fc36-44e5-96b0-0759e4a01255,2020,Pokemon Sword and Shield Rebel Clash,57,Electrode,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66d61d5e-feb2-48ab-aa13-7519abf7fb96,2003 Pokemon Ex Ruby and Sapphire Spanish Holo Gardevoir #7,https://alt.xyz/research/66d61d5e-feb2-48ab-aa13-7519abf7fb96,2003,Pokemon Ex Ruby and Sapphire,7,Gardevoir,Spanish Holo,PSA,10.0,2026-09-12,2026-09-17
66d62977-53e1-4994-b90a-5214965fd710,2020 Star Pokemon TCG Sword & Shield Black Promos Eevee/(V Powers Tin) #SWSH065,https://alt.xyz/research/66d62977-53e1-4994-b90a-5214965fd710,2020,Star,SWSH065,Eevee/(V Powers Tin),Pokemon TCG Sword & Shield Black  Promos,PSA,10.0,2026-09-12,2026-09-17
66d62f23-9169-4830-94e2-7fa155a8d686,2022 Pokemon Sword and Shield High Class Pack Vstar Universe Japanese Friends In Sinnoh #247,https://alt.xyz/research/66d62f23-9169-4830-94e2-7fa155a8d686,2022,Pokemon Sword and Shield High Class Pack Vstar Universe Japanese,247,Friends In Sinnoh,,PSA,10.0,2026-09-11,2026-09-11
66d7deef-fc25-4a77-8e85-e3c094ff005d,2001 Pokemon Vending Japanese Koffing #109,https://alt.xyz/research/66d7deef-fc25-4a77-8e85-e3c094ff005d,2001,Pokemon Vending Japanese,109,Koffing,,PSA,10.0,2026-09-11,2026-09-11
66d8046a-c5cc-4e29-8776-837d7f703e41,2018 Pokemon Sun and Moon Promos Japanese Team Rainbow Rocket's Ambition Pretend Boss Pikachu Team Plasma #195,https://alt.xyz/research/66d8046a-c5cc-4e29-8776-837d7f703e41,2018,Pokemon Sun and Moon Promos Japanese,195,Pretend Boss Pikachu Team Plasma,Team Rainbow Rocket's Ambition,PSA,10.0,2026-09-11,2026-09-17
66d91ed6-1adc-48b5-b258-a7ece1927c9f,2022 Pokemon Go Dragonite V #049,https://alt.xyz/research/66d91ed6-1adc-48b5-b258-a7ece1927c9f,2022,Pokemon Go,049,Dragonite V,,PSA,10.0,2026-09-11,2026-09-17
66d94e6c-3553-448c-b5ac-555b37696e21,2020 Pokemon Sword and Shield Champion's Path Reverse Holo Pokemon Center Lady #60,https://alt.xyz/research/66d94e6c-3553-448c-b5ac-555b37696e21,2020,Pokemon Sword and Shield Champion's Path,60,Pokemon Center Lady,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66d985fc-ff8f-4be2-b151-40e142343207,2012 Pokemon Garchomp Half Deck Japanese Magikarp #001,https://alt.xyz/research/66d985fc-ff8f-4be2-b151-40e142343207,2012,Pokemon Garchomp Half Deck Japanese,001,Magikarp,,PSA,10.0,2026-09-11,2026-09-17
66db96d4-75e7-4271-8dea-4557f4d589c4,2020 Pokemon Sword and Shield Rillaboom #15,https://alt.xyz/research/66db96d4-75e7-4271-8dea-4557f4d589c4,2020,Pokemon Sword and Shield,15,Rillaboom,,PSA,10.0,2026-09-11,2026-09-11
66dbefc2-6622-49d1-8d8c-bb2567c9c1d7,2000 Gym Challenge - Unlimited English Brock's Geodude #68,https://alt.xyz/research/66dbefc2-6622-49d1-8d8c-bb2567c9c1d7,2000,Gym Challenge - Unlimited,68,Brock's Geodude,English,PSA,10.0,2026-09-11,2026-09-11
66df6e4b-46c9-4eee-aec7-bb34641db9d7,2019 Pokemon Sm Black Star Promo Reshiram & Charizard-Gx Figure Collection-Italian Charizard Gx/Reshiram #SM201,https://alt.xyz/research/66df6e4b-46c9-4eee-aec7-bb34641db9d7,2019,Pokemon Sm Black Star Promo,SM201,Charizard Gx/Reshiram,Reshiram & Charizard-Gx Figure Collection-Italian,PSA,10.0,2026-09-11,2026-09-17
66e51b54-ee14-4103-82d1-01152c815b35,2000 Pokemon Playing Card Silver Set Japanese Queen of Spades Cleffa #173,https://alt.xyz/research/66e51b54-ee14-4103-82d1-01152c815b35,2000,Pokemon Playing Card Silver Set Japanese,173,Cleffa,Queen of Spades,PSA,10.0,2026-09-11,2026-09-11
66e659b5-2dbe-4937-9aa8-37c19c4c571d,2024 Pokemon Scarlet and Violet Black Star Promo Shrouded Fable Elite Trainer Box Pecharunt #129,https://alt.xyz/research/66e659b5-2dbe-4937-9aa8-37c19c4c571d,2024,Pokemon Scarlet and Violet Black Star Promo Shrouded Fable,129,Pecharunt,Elite Trainer Box,PSA,10.0,2026-09-11,2026-09-11
66e70013-92f9-4b55-854e-233d47630e3c,2023 Black Star Promos - Scarlet & Violet Svp En English Paradox Rift Prerelease Staff Xatu #59,https://alt.xyz/research/66e70013-92f9-4b55-854e-233d47630e3c,2023,Black Star Promos - Scarlet & Violet Svp En,59,Xatu,English Paradox Rift Prerelease Staff,PSA,10.0,2026-09-11,2026-09-11
66e94cce-e3c6-4154-829b-d6ac9a5d75bf,2025 TCG Scarlet and Violet Collection 151 Simplified Chinese Dragonite #149,https://alt.xyz/research/66e94cce-e3c6-4154-829b-d6ac9a5d75bf,2025,TCG Scarlet and Violet Collection 151 Simplified Chinese,149,Dragonite,,PSA,10.0,2026-09-11,2026-09-17
66e9b452-729a-4105-9061-c149429f9fd6,2003 Pokemon Skyridge Reverse Holo Nidorina #83,https://alt.xyz/research/66e9b452-729a-4105-9061-c149429f9fd6,2003,Pokemon Skyridge,83,Nidorina,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66eb1616-09b7-4d1b-b926-dd9d9dc51331,1998 Pokemon Gym 1 Leader's Stadium Japanese Holo the Rocket's Trap,https://alt.xyz/research/66eb1616-09b7-4d1b-b926-dd9d9dc51331,1998,Pokemon Gym 1 Leader's Stadium Japanese,,the Rocket's Trap,Holo,PSA,10.0,2026-09-11,2026-09-11
66ef6cef-dd5e-4441-a91e-b1cbb90f9076,2017 Pokemon Sun and Moon Burning Shadows Reverse Holo Simipour #37,https://alt.xyz/research/66ef6cef-dd5e-4441-a91e-b1cbb90f9076,2017,Pokemon Sun and Moon Burning Shadows,37,Simipour,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66efca8d-9cb9-4f5c-a86c-ffb9a839f8c9,2009 Pokemon Platinum Supreme Victors German Rayquaza #146,https://alt.xyz/research/66efca8d-9cb9-4f5c-a86c-ffb9a839f8c9,2009,Pokemon Platinum Supreme Victors,146,Rayquaza,German,PSA,10.0,2026-09-12,2026-09-17
66f055c7-d114-4bfc-9aef-cb14926b7aba,2023 Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese Paldean Tauros #223,https://alt.xyz/research/66f055c7-d114-4bfc-9aef-cb14926b7aba,2023,Pokemon Scarlet and Violet High Class Pack Shiny Treasure Ex Japanese,223,Paldean Tauros,,PSA,10.0,2026-09-11,2026-09-11
66f21fb0-0217-429d-abb9-20b4b70986ae,1999 Pokemon Jungle Electrode #18,https://alt.xyz/research/66f21fb0-0217-429d-abb9-20b4b70986ae,1999,Pokemon Jungle,18,Electrode,,PSA,10.0,2026-09-11,2026-09-11
66f22269-cd54-422e-8daa-1b83a00247f1,2015 Pokemon XY Rayquaza Mega Battle Mega Pack Voucher Exchange Mega Blaziken Ex #138XYP,https://alt.xyz/research/66f22269-cd54-422e-8daa-1b83a00247f1,2015,Pokemon XY Rayquaza Mega Battle Mega Pack Voucher Exchange,138XYP,Mega Blaziken Ex,,PSA,10.0,2026-09-11,2026-09-17
66f4c1f3-c965-4a61-8ca2-b862a517ff7b,1999 Pokemon Base 1st Edition Thick 3-D Stamp Pikachu #58,https://alt.xyz/research/66f4c1f3-c965-4a61-8ca2-b862a517ff7b,1999,Pokemon Base 1st Edition Thick 3-D Stamp,58,Pikachu,,PSA,10.0,2026-09-12,2026-09-17
66f77e9d-8a62-4e26-8928-51cfa7b0d5f7,2025 Pokemon Scarlet and Violet White Flare Illustration Rare Liepard #137,https://alt.xyz/research/66f77e9d-8a62-4e26-8928-51cfa7b0d5f7,2025,Pokemon Scarlet and Violet White Flare,137,Liepard,Illustration Rare,PSA,10.0,2026-09-11,2026-09-11
66f9a3ce-ea49-4a16-a7a5-94326158cc91,2003 Pokemon Skyridge Reverse Holo Venomoth #111,https://alt.xyz/research/66f9a3ce-ea49-4a16-a7a5-94326158cc91,2003,Pokemon Skyridge,111,Venomoth,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
66f9b3b1-8b33-4b5f-be80-4a8fb6dd5660,2016 Pokemon Fever Burst Fighter 1st Edition Japanese Ponyta #6,https://alt.xyz/research/66f9b3b1-8b33-4b5f-be80-4a8fb6dd5660,2016,Pokemon Fever Burst Fighter 1st Edition Japanese,6,Ponyta,,PSA,10.0,2026-09-11,2026-09-11
66f9e19e-2ec7-401e-8d59-84ed91bd2bcb,2023 Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Mandarin Mirror Foil Master Ball Pattern Gengar R #94,https://alt.xyz/research/66f9e19e-2ec7-401e-8d59-84ed91bd2bcb,2023,Pokemon Scarlet and Violet Strength Expansion Pack 151 Chinese Mandarin Mirror Foil Master Ball Pattern,94,Gengar R,,PSA,10.0,2026-09-12,2026-09-17
66f9fe4c-2257-43ab-9418-740b39108a15,2000 Pokemon Tv Animation Series 2 Foil Doduo #84,https://alt.xyz/research/66f9fe4c-2257-43ab-9418-740b39108a15,2000,Pokemon Tv Animation Series 2 Foil,84,Doduo,,PSA,10.0,2026-09-11,2026-09-11
66fab854-7ef3-488e-bd51-492e2418cd83,2025 Pokemon Card Game Mega 100 Battle Collection Start Deck Japanese Darkrai Ex Non-Holo #456,https://alt.xyz/research/66fab854-7ef3-488e-bd51-492e2418cd83,2025,Pokemon Card Game Mega 100 Battle Collection Start Deck Japanese,456,Darkrai Ex Non-Holo,,PSA,10.0,2026-09-12,2026-09-17
670192c9-c32e-4156-a9c3-224861367506,2023 Pokemon Scarlet and Violet 151 Portuguese Bulbasaur Ir #166,https://alt.xyz/research/670192c9-c32e-4156-a9c3-224861367506,2023,Pokemon Scarlet and Violet 151 Portuguese,166,Bulbasaur Ir,,PSA,10.0,2026-09-11,2026-09-17
6701defc-1309-46ca-a159-039b36de2eba,2025 Prismatic Evolutions - Pre En - English Master Ball Holo Fan Rotom #085,https://alt.xyz/research/6701defc-1309-46ca-a159-039b36de2eba,2025,Prismatic Evolutions - Pre En - English,085,Fan Rotom,Master Ball Holo,PSA,10.0,2026-09-11,2026-09-11
6703ba34-4fca-4926-a39f-4f73630248fb,2024 Pokemon Scarlet and Violet Cyber Judge Japanese Art Rare Charjabug #76,https://alt.xyz/research/6703ba34-4fca-4926-a39f-4f73630248fb,2024,Pokemon Scarlet and Violet Cyber Judge Japanese,76,Charjabug,Art Rare,PSA,10.0,2026-09-11,2026-09-11
670532e2-c07e-4cca-8124-63faddb0c821,1999 Pokemon Stickers Gold Pinsir #G3,https://alt.xyz/research/670532e2-c07e-4cca-8124-63faddb0c821,1999,Pokemon Stickers Gold,G3,Pinsir,,PSA,10.0,2026-09-11,2026-09-11
6705e91a-94e3-4a1d-b744-31cdc710a5ee,2023 Pokemon Scarlet and Violet Ancient Roar Japanese Art Rare Magby #68,https://alt.xyz/research/6705e91a-94e3-4a1d-b744-31cdc710a5ee,2023,Pokemon Scarlet and Violet Ancient Roar Japanese,68,Magby,Art Rare,PSA,10.0,2026-09-11,2026-09-11
67076970-5fdb-4297-86bd-eb68ec53e02e,2002 Pokemon Expedition Grass Energy #162,https://alt.xyz/research/67076970-5fdb-4297-86bd-eb68ec53e02e,2002,Pokemon Expedition,162,Grass Energy,,PSA,10.0,2026-09-11,2026-09-11
670a3800-3538-4bf4-b300-61f8313899ed,2020 Pokemon Sword and Shield Shiny Star V Korean Charizard V #307,https://alt.xyz/research/670a3800-3538-4bf4-b300-61f8313899ed,2020,Pokemon Sword and Shield Shiny Star V Korean,307,Charizard V,,PSA,10.0,2026-09-11,2026-09-17
670a4fe2-420d-4d89-8131-fa8de7ee4693,2025 Phantasmal Flames - Pfl Es - Spanish Special Illustration Rare (Holo) Mega Charizard X Ex #125,https://alt.xyz/research/670a4fe2-420d-4d89-8131-fa8de7ee4693,2025,Phantasmal Flames - Pfl Es - Spanish,125,Mega Charizard X Ex,Special Illustration Rare (Holo),PSA,10.0,2026-09-11,2026-09-17
670c0dde-8872-4108-acd7-2bb0ed5fd5fa,2018 Pokemon Sun and Moon Ultra Prism Dawn Wings Necrozma Gx #63,https://alt.xyz/research/670c0dde-8872-4108-acd7-2bb0ed5fd5fa,2018,Pokemon Sun and Moon,63,Dawn Wings Necrozma Gx,Ultra Prism,PSA,10.0,2026-09-11,2026-09-11
670d7621-648c-4b0d-bf75-2cefa77e058f,2020 Pokemon Sword and Shield Rebel Clash Reverse Holo Hawlucha #148,https://alt.xyz/research/670d7621-648c-4b0d-bf75-2cefa77e058f,2020,Pokemon Sword and Shield Rebel Clash,148,Hawlucha,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
670dffd5-5d47-45da-84de-b1613928e176,2014 Pokemon Tidal Storm 1st Edition Japanese Tentacool #41,https://alt.xyz/research/670dffd5-5d47-45da-84de-b1613928e176,2014,Pokemon Tidal Storm 1st Edition Japanese,41,Tentacool,,PSA,10.0,2026-09-11,2026-09-11
6710e8b4-c503-4feb-b2be-ef7c9fb8e956,2014 Pokemon XY Phantom Forces German Holo Dialga Ex #122,https://alt.xyz/research/6710e8b4-c503-4feb-b2be-ef7c9fb8e956,2014,Pokemon XY Phantom Forces,122,Dialga Ex,German Holo,PSA,10.0,2026-09-12,2026-09-17
6711a998-d90a-4676-94b9-ce9419c236f9,2019 Pokemon Sun and Moon Unbroken Bonds Bellsprout #13,https://alt.xyz/research/6711a998-d90a-4676-94b9-ce9419c236f9,2019,Pokemon Sun and Moon Unbroken Bonds,13,Bellsprout,,PSA,10.0,2026-09-11,2026-09-11
671330b5-0039-48d9-af2d-63ea90c9d8d8,2022 Pokemon Sword and Shield Astral Radiance Regigigas Holo R #130,https://alt.xyz/research/671330b5-0039-48d9-af2d-63ea90c9d8d8,2022,Pokemon Sword and Shield Astral Radiance,130,Regigigas Holo R,,PSA,10.0,2026-09-11,2026-09-11
67149fad-a630-451a-9c75-c913696bd0c0,2020 Pokemon Sun and Moon Tag Team Collection Set B Indonesian Blastoise #21,https://alt.xyz/research/67149fad-a630-451a-9c75-c913696bd0c0,2020,Pokemon Sun and Moon Tag Team Collection Set B Indonesian,21,Blastoise,,PSA,10.0,2026-09-12,2026-09-17
6714a275-430e-49ba-a3b4-13e39cfac859,2016 Pokemon Sun and Moon Black Star Promos German Charizard/(Fall 2019 Collector Chest) P #SM226,https://alt.xyz/research/6714a275-430e-49ba-a3b4-13e39cfac859,2016,Pokemon Sun and Moon Black Star Promos German,SM226,Charizard/(Fall 2019 Collector Chest) P,,PSA,10.0,2026-09-12,2026-09-17
67159b10-80a6-4f0d-a2a4-a586da22ebdf,2017 Pokemon Sun and Moon Crimson Invasion Italian Gyarados Gx #101,https://alt.xyz/research/67159b10-80a6-4f0d-a2a4-a586da22ebdf,2017,Pokemon Sun and Moon Crimson Invasion,101,Gyarados Gx,Italian,PSA,10.0,2026-09-12,2026-09-17
671874aa-2369-4790-8fea-d7c50a809a2a,2022 Pokemon Sword & Shield Brilliant Stars Italian Fa/Sylveon V #TG14,https://alt.xyz/research/671874aa-2369-4790-8fea-d7c50a809a2a,2022,Pokemon Sword & Shield Brilliant Stars,TG14,Fa/Sylveon V,Italian,PSA,10.0,2026-09-11,2026-09-17
67187f07-c9da-42c0-ba94-b9f8b9840ace,2015 Pokemon Japanese XY Promo Battle Festa Mewtwo #202,https://alt.xyz/research/67187f07-c9da-42c0-ba94-b9f8b9840ace,2015,Pokemon Japanese XY Promo,202,Mewtwo,Battle Festa,PSA,10.0,2026-09-11,2026-09-17
671f4364-6be4-46f8-8087-c198a8547f09,2003 Pokemon Skyridge Voltorb #113,https://alt.xyz/research/671f4364-6be4-46f8-8087-c198a8547f09,2003,Pokemon Skyridge,113,Voltorb,,PSA,10.0,2026-09-11,2026-09-11
6720eb54-5570-4183-8fa1-cbfb46baa871,2003 Pokemon Skyridge Reverse Holo Lure Ball #128,https://alt.xyz/research/6720eb54-5570-4183-8fa1-cbfb46baa871,2003,Pokemon Skyridge,128,Lure Ball,Reverse Holo,PSA,10.0,2026-09-11,2026-09-11
6720fc92-f793-4981-8184-c953d0cf9c29,1997 Pokemon Bandai Carddass Part 3 and 4 Spearow #21,https://alt.xyz/research/6720fc92-f793-4981-8184-c953d0cf9c29,1997,Pokemon Bandai Carddass Part 3 and 4,21,Spearow,,PSA,10.0,2026-09-11,2026-09-11
67220335-848a-4b9e-a07f-68c9affcfa78,2016 Pokemon XY Evolutions M Slowbro Ex #27,https://alt.xyz/research/67220335-848a-4b9e-a07f-68c9affcfa78,2016,Pokemon XY Evolutions,27,M Slowbro Ex,,PSA,10.0,2026-09-11,2026-09-11
